861016,240,241.15,238.35,239.75,76378,130879
861017,239.25,239.35,237.25,237.95,58579,133818
861020,236.4,236.5,233.5,235.5,55871,133441
861021,236.3,236.45,234.2,235.25,56231,135879
861022,235.8,236.7,234.95,235.15,51119,135701
861023,235.85,240.6,235.65,239.6,71953,136610
861024,239.4,240.1,237.5,237.75,47221,136707
861027,237.75,239.4,235.7,239.2,61040,135572
861028,239.1,240.7,238.4,238.8,64363,134025
861029,238.5,241.3,238.2,240.7,64919,134758
861030,243,244.8,242.9,243.8,73733,131829
861031,243.5,244.8,242.75,244.7,55924,129632
861103,245.4,246,244.5,245.95,62904,128895
861104,245,247.2,244.3,246.3,60418,125512
861105,245.7,247.65,245.35,247.2,69856,126638
861106,246.4,247.55,243.9,246.2,77982,127872
861107,245.7,247,244.95,245.9,57724,128701
861110,245.7,246.85,244.5,246.55,62598,129033
861111,246.85,247.75,246.35,247.7,36487,128191
861112,248.2,248.3,245.6,246.95,71386,127210
861113,246.95,247,241.4,241.55,85582,126401
861114,242.1,245.4,241.1,245.3,83351,123510
861117,243,245.85,242.85,243.35,86387,122030
861118,243.3,243.8,236.2,237.05,115588,128532
861119,236.8,238.5,235.2,238.1,108856,122575
861120,238.9,243.2,238.15,242.2,94560,117792
861121,242,247.55,241.65,244.85,105086,110246
861124,245.5,248.95,245.05,248.2,91865,105634
861125,248.05,249.6,246.9,249.55,83958,100828
861126,249.2,249.95,248.35,249.55,55641,99720
861128,249.55,249.9,248.1,248.65,32446,98299
861201,246.2,251.2,245.1,251.05,72526,98273
861202,251.7,254.8,250.9,254.5,104674,98327
861203,254.8,256.05,253.7,254.3,91364,91064
861204,254.25,255.55,253.6,254.65,76624,87408
861205,254.5,255.1,250.7,251.95,74726,85332
861208,252.4,253.4,248.65,251.95,89602,84441
861209,251.65,252.2,249.5,249.95,72815,81262
861210,249.5,252.95,249.5,251.1,75406,78790
861211,251.1,251.2,247,248.15,32637,69307
861212,248,249.1,246.7,247.05,13448,66299
861215,245.15,249.2,244.75,248.75,17184,63153
861216,249,249.9,247.7,249.25,12902,60605
861217,249,249.65,247.2,247.6,13587,58011
861218,248.2,248.45,246.65,247,9655,56292
861219,246.8,249.9,246,249.73,17910,54827
